open,high,low,close,tick_volume,atr14,rsi14,ma50,ma200,signal,position,net_pnl,cum_pnl
4981.6,5016.15,4968.72,5015.72,17786,41.64357142857144,63.99087905023083,4892.1341999999995,5048.627350000001,0,-1,-341.1999999999989,4580.749999999981
5015.72,5053.66,4985.41,5037.53,28131,43.20785714285713,69.34494014811364,4898.1206,5047.37785,0,-1,-218.0999999999949,4362.649999999986
5037.53,5050.39,5010.84,5046.62,21174,41.92857142857143,76.80134986740578,4903.5688,5046.1116,-1,0,-7.15,4355.499999999986
5046.62,5065.5,5046.55,5057.96,15037,39.75642857142858,85.48126307210966,4908.3286,5044.8876,-1,0,0.0,4355.499999999986
5057.95,5062.16,5035.52,5040.5,16907,39.292857142857166,79.02835787598842,4913.532200000001,5043.59995,0,-1,167.34999999999818,4522.849999999985
5040.5,5056.64,5036.3,5052.54,15281,36.975714285714275,78.05685895163839,4917.509,5042.33635,-1,0,-7.15,4515.699999999985
5052.06,5073.63,5051.55,5070.11,11265,36.25071428571424,80.86806304844669,4922.0778,5041.271100000001,-1,0,0.0,4515.699999999985
5070.09,5074.05,5056.34,5061.9,9317,34.70357142857132,76.94098014633238,4927.857,5040.163,-1,0,-0.0,4515.699999999985
5061.9,5081.21,5060.5,5080.54,7714,34.461428571428506,78.21613772621845,4933.8012,5038.9391,-1,0,0.0,4515.699999999985
5080.56,5085.42,5076.66,5080.3,7514,33.219285714285625,77.52545694224636,4939.9352,5037.567300000001,-1,0,-0.0,4515.699999999985
5080.3,5090.46,5069.32,5079.57,14394,32.95785714285713,78.90377693463122,4945.3422,5036.08085,-1,0,-0.0,4515.699999999985
5079.57,5082.94,5051.1,5054.6,17157,30.801428571428524,77.90384038579172,4950.3064,5034.432199999999,-1,0,-0.0,4515.699999999985
5054.6,5079.93,5053.96,5076.8,15677,30.219285714285693,77.81646249263096,4955.6612,5032.7352,-1,0,0.0,4515.699999999985
5076.8,5089.52,5062.24,5089.46,12821,28.33214285714283,75.5576604259636,4960.657,5030.7302,-1,0,0.0,4515.699999999985
5089.46,5091.4,5067.11,5084.81,11050,26.67928571428573,69.02152964613033,4965.8502,5028.5891,-1,0,-0.0,4515.699999999985
5084.81,5091.94,5074.94,5084.15,11310,23.018571428571445,64.52698491272974,4970.100399999999,5026.5228,-1,0,-0.0,4515.699999999985
5084.15,5085.24,5068.85,5083.6,11532,21.364285714285675,62.17087940448685,4974.1434,5024.33895,-1,0,-0.0,4515.699999999985
5083.6,5086.94,5053.52,5056.91,14254,22.397857142857056,49.68613618284441,4977.2776,5022.0863,-1,0,-0.0,4515.699999999985
5056.91,5066.13,5043.17,5060.02,13914,22.13499999999996,56.3824221763711,4980.1336,5019.65765,-1,0,0.0,4515.699999999985
5060.02,5064.51,5041.77,5043.39,12338,22.306428571428505,47.09542250867045,4982.272800000001,5017.24625,-1,0,-0.0,4515.699999999985
5043.39,5061.68,5043.39,5048.65,11028,22.03571428571422,42.61019283335712,4984.995,5014.81,-1,0,0.0,4515.699999999985
5048.54,5053.59,5013.69,5023.84,13000,23.620714285714257,38.238566127717405,4987.6458,5012.31805,-1,0,-0.0,4515.699999999985
5023.94,5050.42,5022.09,5047.53,11175,24.164999999999964,40.107881327170894,4990.274600000001,5009.8267,-1,0,0.0,4515.699999999985
5047.54,5055.34,5037.41,5047.55,9901,24.81999999999997,40.17283802099005,4992.9374,5007.3295,-1,0,0.0,4515.699999999985
5047.55,5063.3,5036.52,5040.99,10382,25.22285714285707,38.814797631083074,4995.71,5004.74265,-1,0,-0.0,4515.699999999985
5040.99,5054.26,5023.33,5048.94,21019,25.157857142857146,48.17936180729188,4998.6652,5002.2778,-1,0,0.0,4515.699999999985
5049.1,5063.53,5033.14,5053.98,16334,25.473571428571372,41.74862597205298,5001.406,4999.73515,-1,0,0.0,4515.699999999985
5054.03,5059.12,5028.76,5031.18,18703,25.6935714285713,30.366527419315887,5003.9764,4996.9615,-1,0,-0.0,4515.699999999985
5031.21,5038.06,4967.25,4985.47,33966,29.016428571428474,23.78615157096779,5005.410199999999,4994.0814,0,-1,450.24999999999784,4965.949999999983
4985.48,5007.9,4950.43,4958.05,30166,31.907142857142713,20.842582314595802,5005.888,4991.16395,0,-1,274.2999999999938,5240.249999999977
4958.05,4962.37,4887.71,4920.56,35052,36.069285714285606,17.801564103605173,5005.644,4988.0219,0,-1,374.8999999999978,5615.149999999975
4920.56,4940.22,4890.29,4924.33,31182,37.248571428571395,21.210805175466888,5005.629199999999,4984.992,0,-1,-37.69999999999527,5577.44999999998
4924.43,4934.71,4854.54,4904.62,30419,41.33499999999997,18.524669852307213,5005.3762,4981.965950000001,0,-1,198.100000000004,5775.549999999984
4904.62,4925.65,4888.25,4917.48,28066,42.38214285714282,24.102184374768456,5005.2238,4978.9718,0,-1,-128.59999999999673,5646.949999999987
4917.52,4931.05,4895.8,4898.16,25776,43.593571428571394,20.738868363638346,5004.4792,4975.891949999999,0,-1,193.60000000000582,5840.549999999993
4898.16,4935.24,4873.01,4926.62,25468,45.18857142857132,31.361196317334745,5003.5482,4972.97255,0,-1,-284.60000000000036,5555.9499999999925
4926.62,4932.34,4903.8,4927.38,15655,45.20357142857132,24.744608398089582,5002.984,4970.19185,0,-1,-7.600000000002183,5548.34999999999
4927.38,4950.31,4914.58,4933.84,18905,46.47499999999991,26.7283369474265,5002.688,4967.2819500000005,0,-1,-64.60000000000036,5483.74999999999
4933.84,4957.78,4928.52,4941.82,15565,46.652142857142735,29.821348632981127,5002.942800000001,4964.378,0,-1,-79.79999999999563,5403.949999999994
4941.78,4945.7,4919.32,4922.62,14655,46.327142857142725,25.422211843894658,5003.2204,4961.2868,0,-1,191.59999999999854,5595.549999999993
4922.62,4951.35,4914.27,4938.52,16618,46.8049999999999,28.446087214761647,5003.8218,4958.30865,0,-1,-159.00000000000546,5436.549999999987
4938.54,4959.44,4937.55,4958.83,3784,46.19999999999988,36.36706236853523,5004.3872,4955.506399999999,-1,0,-7.15,5429.399999999988
4958.75,4970.74,4952.43,4965.57,3374,42.44999999999982,45.60473539783328,5005.155400000001,4952.7821,-1,0,0.0,5429.399999999988
4965.57,5021.38,4965.57,5019.75,10257,42.33142857142847,62.18693212897761,5006.7664,4950.16125,-1,0,0.0,5429.399999999988
5019.74,5023.8,5008.03,5012.37,13787,38.124999999999936,70.58243285213578,5008.1236,4947.7383500000005,-1,0,-0.0,5429.399999999988
5012.37,5019.42,4997.13,5015.72,14575,36.150714285714194,70.5269305018312,5009.4162,4946.8608,-1,0,0.0,5429.399999999988
5015.75,5020.5,5004.26,5006.89,8015,31.584285714285606,74.15104141577442,5010.6288,4945.9812,-1,0,-0.0,5429.399999999988
5006.89,5012.12,4936.1,4951.97,29924,34.34285714285703,56.79498797905711,5011.1832,4944.2909,-1,0,-0.0,5429.399999999988
4951.97,4986.44,4951.97,4958.89,25732,34.28714285714269,62.579228630531134,5011.413600000001,4942.7649,-1,0,0.0,5429.399999999988
4958.91,4962.14,4895.58,4937.08,31355,34.59642857142847,52.227996929661785,5010.524600000001,4940.636100000001,0,-1,211.14999999999927,5640.549999999987
4937.05,4940.68,4805.1,4811.91,34429,42.24214285714275,33.92454406104707,5006.4484,4938.0179,0,-1,1251.4000000000033,6891.949999999991
4812.06,4888.4,4788.86,4858.93,31637,46.799999999999855,40.62945635443497,5002.8764,4935.6609,0,-1,-468.6999999999989,6423.249999999992
4858.9,4885.81,4839.38,4880.81,22575,48.0264285714285,42.62469475932231,4999.5602,4933.37,0,-1,-219.10000000000764,6204.149999999984
4880.81,4891.14,4863.53,4886.89,17218,48.11428571428568,45.53921446069185,4996.1388,4931.2110999999995,0,-1,-60.79999999999927,6143.349999999985
4886.89,4888.07,4863.61,4863.82,16421,47.21285714285711,40.837953194888506,4992.6052,4929.001800000001,0,-1,230.70000000000618,6374.049999999991
4864.03,4876.07,4840.24,4868.77,16135,48.20857142857143,38.52153963665755,4988.9298,4926.7554,0,-1,-47.40000000000691,6326.649999999984
4868.77,4906.71,4826.44,4896.42,26462,52.63428571428579,41.63258391475807,4985.456,4924.26695,0,-1,-276.49999999999636,6050.149999999988
4896.42,4930.28,4877.91,4929.54,20470,52.38857142857147,38.49802371404068,4982.8088,4921.8570500000005,-1,0,-7.15,6042.999999999988
4929.54,4934.11,4898.69,4920.44,14862,53.79214285714287,38.32990580512198,4979.6068,4919.57765,-1,0,-0.0,6042.999999999988
4920.44,4940.83,4911.12,4932.63,18085,54.32214285714287,39.683643315150974,4976.6534,4917.15825,-1,0,0.0,6042.999999999988
4932.62,4933.69,4895.99,4915.28,15990,55.85500000000002,38.86146438600284,4973.3676000000005,4914.54265,-1,0,-0.0,6042.999999999988
4915.17,4943.62,4912.83,4921.29,17117,52.62428571428576,45.76617354647624,4970.7014,4912.01595,-1,0,0.0,6042.999999999988
4921.28,4929.72,4901.24,4912.2,17263,52.196428571428704,43.59516035937794,4967.4094000000005,4909.54105,-1,0,-0.0,6042.999999999988
4912.2,4914.5,4853.86,4874.04,20701,51.77357142857155,41.72355844820895,4963.101,4907.12495,0,-1,374.44999999999857,6417.449999999987
4874.19,4894.19,4849.47,4854.96,19747,45.28357142857151,57.83439490151159,4958.504,4904.8924,0,-1,192.29999999999563,6609.749999999983
4854.96,4878.03,4847.78,4861.67,20367,40.3342857142858,50.58437126468097,4954.0544,4903.340200000001,0,-1,-67.10000000000036,6542.649999999982
4861.69,4886.83,4851.84,4876.98,14566,39.51714285714291,49.15960854571345,4949.9220000000005,4901.5999,0,-1,-152.89999999999964,6389.749999999983
4876.98,4894.57,4876.68,4892.06,12572,38.82285714285711,51.09131590866181,4946.625,4900.0624,0,-1,-150.80000000000837,6238.949999999974
4892.06,4893.06,4864.5,4868.33,12085,39.115714285714276,50.949353762837184,4942.7912,4898.421700000001,0,-1,237.30000000000473,6476.249999999979
4868.33,4878.14,4810.78,4848.07,17596,41.36785714285718,45.90650213319601,4938.8848,4896.60895,0,-1,202.60000000000218,6678.849999999981
4848.07,4870.57,4839.04,4854.18,17006,37.88642857142856,40.869001294543324,4934.9954,4894.8054,0,-1,-61.10000000000582,6617.749999999975
4854.18,4865.74,4802.07,4850.29,22714,38.69357142857143,30.39045874981244,4931.5244,4892.90625,0,-1,38.900000000003274,6656.649999999979
4850.29,4868.34,4820.54,4835.69,22794,39.577857142857155,29.585200171440363,4927.2876,4891.159799999999,0,-1,146.00000000000364,6802.649999999982
4835.69,4850.2,4810.1,4835.26,25240,40.31999999999997,25.136612020061023,4923.0418,4889.5501,0,-1,4.299999999993815,6806.949999999976
4835.26,4869.99,4806.04,4846.13,35376,42.19499999999997,31.73823482573134,4919.1446,4888.000950000001,0,-1,-108.69999999999891,6698.249999999977
4846.11,4866.39,4813.43,4819.91,31566,43.778571428571404,25.808914763953,4914.563999999999,4886.225600000001,0,-1,261.9999999999982,6960.249999999975
4819.94,4838.48,4800.53,4817.94,31225,44.45499999999993,26.7167275942397,4909.8432,4884.40895,0,-1,20.0,6980.249999999975
4817.91,4857.2,4812.48,4849.71,30276,43.317857142857065,43.794317193219904,4906.2138,4882.894499999999,0,-1,-318.0000000000018,6662.249999999974
4849.87,4906.91,4844.89,4888.98,28230,44.55357142857137,57.86698732397476,4904.284000000001,4881.752049999999,-1,0,-7.15,6655.099999999974
4888.95,4890.44,4859.22,4867.3,25166,44.62285714285703,51.21761321546329,4902.469,4880.945299999999,0,-1,209.34999999999636,6864.449999999971
4867.3,4885.02,4859.39,4869.37,23957,43.954285714285625,48.25418673697849,4901.4452,4880.2238,0,-1,-20.69999999999709,6843.749999999974
4869.38,4875.39,4851.49,4869.62,23551,44.38357142857142,44.47617171808445,4900.351000000001,4879.2732,0,-1,-2.399999999997817,6841.349999999976
4869.62,4873.22,4851.27,4858.32,15471,43.91142857142852,47.375321198472584,4899.425,4877.9657,0,-1,113.00000000000182,6954.349999999978
4858.32,4865.4,4842.48,4851.4,16040,40.73714285714277,50.93882153530788,4898.1034,4876.598349999999,0,-1,69.20000000000073,7023.549999999978
4851.4,4853.79,4823.66,4829.42,18493,40.6371428571428,43.592795773676045,4896.7285999999995,4875.0658,0,-1,219.79999999999563,7243.349999999974
4829.44,4843.26,4810.79,4825.62,17526,38.408571428571385,43.613110337023805,4894.7086,4873.59435,0,-1,38.19999999999709,7281.549999999971
4825.63,4832.04,4792.88,4811.4,20409,37.791428571428504,43.69909208502314,4892.389,4872.3286499999995,0,-1,142.30000000000473,7423.849999999976
4811.39,4826.08,4795.13,4802.35,8946,37.1378571428571,41.828474943707604,4889.7591999999995,4871.2085,0,-1,90.39999999999964,7514.249999999975
4802.35,4804.47,4759.71,4777.89,9871,35.767142857142844,34.127279491636656,4886.4806,4870.00025,0,-1,244.60000000000036,7758.849999999976
4777.89,4793.76,4749.11,4752.26,15026,35.17357142857145,34.22120632327707,4883.0734,4868.3997,0,-1,256.3000000000011,8015.149999999977
4752.26,4756.84,4703.16,4703.7,21198,36.29714285714291,28.111587981324448,4878.377,4866.75235,0,-1,485.600000000004,8500.749999999982
4703.7,4729.94,4655.27,4724.12,30201,38.43642857142855,24.842754695934303,4873.6828,4865.1458999999995,0,-1,-204.20000000000073,8296.549999999981
4724.09,4764.68,4708.09,4763.08,31530,38.04857142857145,24.74929803310674,4869.633,4863.70825,0,-1,-389.8999999999978,7906.649999999983
4763.08,4763.53,4693.7,4711.91,36538,40.80642857142863,22.131353347287003,4863.4762,4862.28985,0,-1,511.7000000000007,8418.349999999984
4711.91,4784.79,4705.62,4774.36,27381,44.63071428571435,35.99374944569412,4858.715999999999,4861.2343,0,-1,-624.4999999999982,7793.849999999986
4774.36,4821.51,4761.02,4820.5,26736,47.244285714285716,43.621773228559974,4854.8116,4860.709900000001,0,-1,-461.4000000000033,7332.4499999999825
4820.56,4846.61,4809.49,4816.79,28645,48.327857142857155,44.49890057322973,4851.0096,4860.54385,0,-1,37.700000000004366,7370.149999999987
4816.79,4839.41,4801.77,4811.7,23029,49.37928571428568,44.71568522887336,4848.2042,4860.88635,0,-1,50.900000000001455,7421.049999999988
4811.72,4827.52,4801.2,4824.31,16037,49.107142857142854,49.30242716932804,4845.5126,4860.607849999999,0,-1,-125.90000000000146,7295.149999999987
4824.31,4827.93,4807.36,4826.52,12693,48.25714285714288,50.123395851975154,4843.3014,4860.2743,0,-1,-22.100000000000364,7273.0499999999865
4826.54,4831.71,4810.66,4813.96,10364,46.96357142857148,50.35259765108005,4843.3423999999995,4859.68005,0,-1,125.79999999999927,7398.849999999986
4813.97,4852.34,4807.81,4852.14,11727,47.933571428571476,56.34833609386997,4843.2066,4859.4879,0,-1,-381.7000000000007,7017.149999999985
4852.15,4898.09,4837.27,4897.8,23099,49.08071428571429,64.50465706809459,4843.5464,4859.738600000001,-1,0,-7.15,7009.999999999985
4897.8,4903.22,4848.6,4854.05,22108,49.7928571428571,61.79572160088727,4842.8895999999995,4859.63625,0,-1,430.35,7440.349999999986
4854.05,4866.83,4825.67,4846.53,15926,48.89857142857136,68.29137104998048,4842.5438,4859.3965499999995,0,-1,75.20000000000437,7515.54999999999
4846.53,4861.92,4838.28,4858.72,13584,45.25357142857144,67.6085818918196,4842.3428,4860.0539,0,-1,-121.9000000000051,7393.649999999985
4858.72,4859.9,4840.1,4841.13,9950,42.62571428571424,60.81534240265102,4841.236999999999,4860.55105,0,-1,175.90000000000146,7569.5499999999865
4841.13,4874.37,4829.63,4867.57,14752,40.83357142857137,73.15679856880615,4839.9976,4860.6563,-1,0,-7.15,7562.399999999987
4867.57,4882.36,4852.84,4861.92,11825,37.28714285714276,65.67490153627118,4838.827200000001,4861.1314999999995,-1,0,-0.0,7562.399999999987
4861.92,4867.18,4838.7,4863.52,10828,35.00071428571424,59.162548982670494,4837.445,4861.963,-1,0,0.0,7562.399999999987
4863.39,4872.59,4856.05,4866.55,12017,33.53071428571424,60.62884483574499,4836.4704,4862.6104000000005,-1,0,0.0,7562.399999999987
4866.55,4877.83,4851.76,4855.08,12340,32.70428571428569,59.02021125831201,4835.1462,4863.1947,0,-1,107.55000000000254,7669.94999999999
4855.08,4880.17,4853.13,4878.5,10367,32.75571428571421,60.783221232733716,4834.4722,4864.03185,-1,0,-7.15,7662.79999999999
4878.5,4894.22,4863.91,4890.99,11153,33.45142857142849,62.32460332298761,4834.8112,4865.0055,-1,0,0.0,7662.79999999999
4890.99,4895.94,4880.3,4887.22,11195,33.06499999999986,64.4920082255781,4835.4564,4866.20765,-1,0,-0.0,7662.79999999999
4887.22,4903.49,4871.88,4877.67,12982,32.14214285714271,55.69535537063424,4835.7764,4867.2401500000005,-1,0,-0.0,7662.79999999999
4877.67,4903.21,4877.17,4900.34,11486,29.657857142857015,50.63140101069483,4836.2436,4868.34375,-1,0,0.0,7662.79999999999
4900.34,4928.54,4897.21,4909.11,23235,27.99428571428559,66.56836783261929,4836.584599999999,4869.59705,-1,0,0.0,7662.79999999999
4909.11,4938.44,4908.7,4929.12,17498,27.1785714285713,73.11502938134008,4837.8004,4871.4948,-1,0,0.0,7662.79999999999
4929.27,4932.87,4894.62,4905.33,16836,28.222142857142703,62.249671480307484,4838.9456,4873.58895,-1,0,-0.0,7662.79999999999
4905.35,4950.15,4897.39,4948.12,25744,30.57642857142842,74.82942677629336,4840.8244,4875.8051000000005,-1,0,0.0,7662.79999999999
4948.1,4964.92,4935.98,4955.75,24858,29.447857142857043,72.42168429101974,4842.9336,4877.7823499999995,-1,0,0.0,7662.79999999999
4955.75,4960.7,4928.67,4943.66,21827,29.627142857142776,70.12507385768288,4845.093,4879.5651,-1,0,-0.0,7662.79999999999
4943.66,4950.43,4921.89,4938.54,19304,29.63142857142845,68.1558567233582,4847.158600000001,4881.0255,-1,0,-0.0,7662.79999999999
4938.54,4953.39,4930.0,4951.72,20231,30.120714285714193,69.64705881903089,4849.2704,4882.57985,-1,0,0.0,7662.79999999999
4951.73,4960.86,4949.18,4954.74,12562,29.092857142857024,73.9222275514407,4851.967000000001,4883.9015,-1,0,0.0,7662.79999999999
4954.78,4968.65,4948.21,4960.62,14542,28.621428571428428,71.52442859613475,4854.8206,4885.1067,-1,0,0.0,7662.79999999999
4960.62,4971.48,4943.94,4956.21,17424,28.423571428571254,67.85088679138445,4856.9506,4886.47365,-1,0,-0.0,7662.79999999999
4956.12,4968.5,4951.51,4962.53,8356,28.51999999999985,70.32878042981903,4858.4216,4887.7575,-1,0,0.0,7662.79999999999
4962.53,4963.29,4953.85,4957.56,7681,26.93642857142842,72.11181842784654,4860.2268,4888.7782,-1,0,-0.0,7662.79999999999
4957.6,4962.78,4948.83,4957.18,7837,26.07285714285698,67.94645111801452,4861.983,4889.73485,-1,0,-0.0,7662.79999999999
4957.2,4959.22,4946.52,4954.94,8684,24.742142857142685,65.09253770064349,4863.6894,4890.620749999999,-1,0,-0.0,7662.79999999999
4954.96,4955.03,4936.61,4953.41,12147,23.933571428571277,59.10761154235093,4865.591200000001,4891.41605,-1,0,-0.0,7662.79999999999
4953.41,4958.38,4946.42,4954.02,4430,22.05571428571414,72.09766723237412,4867.643599999999,4892.4892,-1,0,0.0,7662.79999999999
4953.93,4969.13,4953.73,4964.88,3519,19.3871428571428,60.71063393596708,4870.352800000001,4893.7828500000005,-1,0,0.0,7662.79999999999
4986.72,5026.54,4965.15,5024.66,13383,21.724285714285607,76.42457242833089,4874.333600000001,4895.298400000001,-1,0,0.0,7662.79999999999
5024.64,5047.39,5020.06,5036.08,16351,21.388571428571336,85.62288004009642,4878.8272,4896.8823,-1,0,0.0,7662.79999999999
5036.1,5045.11,5022.5,5035.39,16685,20.964999999999886,88.6503312216374,4883.488,4898.6543,-1,0,-0.0,7662.79999999999
5035.4,5037.61,5012.1,5020.05,13521,21.116428571428383,76.80659081149261,4888.3312,4900.65385,-1,0,-0.0,7662.79999999999
5020.05,5042.19,5005.79,5016.91,21841,22.88214285714269,74.36701418012755,4893.6242,4902.3805,-1,0,-0.0,7662.79999999999
5016.9,5022.44,4976.1,4982.63,20208,24.732142857142662,57.05584406745678,4899.2028,4903.964,-1,0,-0.0,7662.79999999999
4982.63,5001.74,4969.11,5001.31,14737,25.095714285714102,63.246005633896715,4904.7466,4905.6319,-1,0,0.0,7662.79999999999
5001.3,5017.57,4986.41,5007.21,16240,26.107857142856965,63.15510540051729,4909.629199999999,4907.29805,-1,0,0.0,7662.79999999999
5007.19,5026.56,5005.72,5025.1,14250,26.922142857142717,68.47980737135421,4915.893,4909.26225,-1,0,0.0,7662.79999999999
5024.89,5031.53,5012.29,5016.08,9886,27.29999999999986,65.38823283041347,4920.7274,4911.053650000001,-1,0,-0.0,7662.79999999999
5016.08,5024.87,5008.76,5017.72,8177,27.543571428571276,66.45350665200584,4924.6718,4912.9240500000005,-1,0,0.0,7662.79999999999
5017.72,5023.09,5007.56,5012.12,8208,27.33714285714268,65.06543494528646,4928.578399999999,4914.55705,-1,0,-0.0,7662.79999999999
5012.16,5031.61,5011.39,5030.23,6474,27.92714285714263,67.94443135883554,4932.9490000000005,4916.3557,-1,0,0.0,7662.79999999999
5030.23,5041.55,5023.4,5036.47,16335,28.123571428571204,67.23150242650914,4937.1922,4918.27495,-1,0,0.0,7662.79999999999
5036.47,5045.72,5013.96,5025.44,14382,25.987857142856942,50.245313871534485,4941.1706,4919.9971000000005,-1,0,-0.0,7662.79999999999
5025.44,5040.08,5021.24,5031.3,15076,25.381428571428387,48.44218484761978,4945.5174,4921.8606,-1,0,0.0,7662.79999999999
5031.3,5031.3,4997.68,5008.78,13731,26.167857142856974,42.407988584344004,4948.6502,4923.213449999999,-1,0,-0.0,7662.79999999999
5008.79,5015.58,5000.95,5006.38,10172,25.390714285714175,45.788922428433025,4950.8218,4924.3742999999995,-1,0,-0.0,7662.79999999999
5006.41,5031.94,5002.81,5025.77,11445,24.871428571428428,52.48095877724736,4954.2562,4925.4033,-1,0,0.0,7662.79999999999
5025.77,5035.82,5022.06,5027.44,9925,22.544285714285575,65.35114764703678,4957.8744,4926.6389,-1,0,0.0,7662.79999999999
5027.44,5041.01,5016.59,5024.44,10862,21.957857142857,58.8777155076046,4961.1888,4927.4926000000005,-1,0,-0.0,7662.79999999999
5024.44,5027.45,5002.91,5007.8,10462,21.484999999999868,50.20920501593559,4964.5222,4928.3232499999995,-1,0,-0.0,7662.79999999999
5007.8,5015.41,4986.16,4991.09,12567,22.085714285714143,37.838804258530125,4966.9926000000005,4929.414000000001,-1,0,-0.0,7662.79999999999
4991.09,4999.4,4982.31,4991.05,13319,21.932142857142676,40.43561329334296,4969.575199999999,4930.4526000000005,-1,0,-0.0,7662.79999999999
4991.05,5006.76,4988.76,5006.21,9280,22.0671428571427,46.01371475622221,4972.429,4931.61565,-1,0,0.0,7662.79999999999
5006.22,5018.04,5001.6,5010.93,8872,22.13214285714269,49.585336952441466,4975.3166,4932.6242,-1,0,0.0,7662.79999999999
5010.93,5017.85,5007.38,5014.09,9131,21.43571428571418,43.72179865713341,4978.4968,4933.6627,-1,0,0.0,7662.79999999999
5014.09,5021.94,5007.49,5013.38,9564,21.171428571428415,40.61458417552549,4981.1944,4934.6843,-1,0,-0.0,7662.79999999999
5013.38,5024.84,5003.53,5004.38,17064,20.42499999999986,41.29608199224563,4983.4622,4935.50785,-1,0,-0.0,7662.79999999999
5004.39,5014.92,4995.11,5007.14,17090,20.49428571428559,39.75229046015835,4985.8606,4936.417799999999,-1,0,0.0,7662.79999999999
5007.14,5023.98,5002.34,5021.08,14036,19.63857142857127,55.62671545490617,4988.7288,4937.165,-1,0,0.0,7662.79999999999
5021.08,5040.76,5014.09,5037.82,24969,20.498571428571267,62.7143319243125,4991.4784,4937.94685,-1,0,0.0,7662.79999999999
5037.82,5042.19,5023.64,5033.33,17687,19.742857142856987,53.476181710974025,4993.9628,4938.6125,-1,0,-0.0,7662.79999999999
5033.33,5060.45,5033.33,5058.9,15406,20.697142857142744,61.85916766536483,4996.5584,4939.3209,-1,0,0.0,7662.79999999999
5058.9,5079.95,5056.79,5072.44,14635,20.607142857142726,66.76211760766417,4999.9006,4940.000950000001,-1,0,0.0,7662.79999999999
5072.44,5080.82,5067.04,5073.51,14021,19.83857142857128,75.74641484945977,5002.4084,4940.8058,-1,0,0.0,7662.79999999999
5073.51,5075.62,5060.73,5068.16,11160,18.81285714285702,83.1483870867605,5004.6566,4941.6901,-1,0,-0.0,7662.79999999999
5068.42,5070.51,5040.86,5046.26,12887,19.709999999999972,69.98769096387069,5006.7086,4942.34095,-1,0,-0.0,7662.79999999999
5046.26,5059.7,5044.28,5054.23,14289,19.525714285714262,68.33944392791965,5009.0224,4943.04005,-1,0,0.0,7662.79999999999
5054.23,5063.99,5048.58,5062.75,9966,19.452142857142853,69.23248217807856,5011.2429999999995,4943.842,-1,0,0.0,7662.79999999999
5062.75,5074.42,5062.44,5074.38,9056,19.56000000000001,71.05244778968694,5013.6358,4944.708,-1,0,0.0,7662.79999999999
5074.37,5080.03,5072.88,5074.56,9240,19.038571428571426,71.44259076825895,5015.9146,4945.4961,-1,0,0.0,7662.79999999999
5074.5,5081.56,5073.55,5080.38,9082,18.088571428571413,77.24404931831513,5018.398,4946.3847000000005,-1,0,0.0,7662.79999999999
5080.38,5086.61,5072.25,5079.63,12670,17.699285714285647,76.36575252004718,5020.74,4947.21395,-1,0,-0.0,7662.79999999999
5079.62,5083.05,5048.24,5055.21,5429,18.640000000000004,61.53430212327494,5022.693,4947.8192,-1,0,-0.0,7662.79999999999
5055.21,5066.27,5053.9,5058.06,4495,17.61857142857148,57.54885871396648,5024.7106,4948.4457,-1,0,0.0,7662.79999999999
5058.07,5077.03,4987.68,5023.6,15158,22.675714285714353,47.034079127851896,5026.0838,4948.93835,-1,0,-0.0,7662.79999999999
5023.46,5042.2,5013.56,5031.9,12338,22.784285714285748,40.801308254488845,5027.6536,4949.5115000000005,-1,0,0.0,7662.79999999999
5031.9,5048.57,5031.72,5034.33,11487,22.333571428571435,35.95281975301647,5029.2598,4950.05765,-1,0,0.0,7662.79999999999
5034.33,5040.9,5009.08,5018.91,14085,23.622142857142858,31.799999997031875,5030.3404,4950.47525,-1,0,-0.0,7662.79999999999
5018.89,5037.75,5012.49,5017.32,17544,24.362857142857138,32.61761487652724,5030.1936,4950.696,-1,0,-0.0,7662.79999999999
5017.18,5035.91,5014.99,5032.94,17742,23.739285714285675,45.241497566208835,5030.1308,4951.0827500000005,-1,0,0.0,7662.79999999999
5032.93,5056.35,5031.58,5047.45,13600,24.407142857142844,47.686006821381646,5030.371999999999,4951.5768,-1,0,0.0,7662.79999999999
5047.45,5053.1,5034.93,5038.39,13541,24.604285714285716,41.71653971311197,5030.7388,4952.12335,-1,0,-0.0,7662.79999999999
5038.39,5038.39,5016.5,5021.96,13978,25.31214285714285,32.73840884840398,5030.8398,4952.68945,-1,0,-0.0,7662.79999999999
5021.96,5031.97,5017.83,5030.14,9447,25.811428571428614,36.10485485169251,5031.79,4953.2979,-1,0,0.0,7662.79999999999
5030.09,5031.01,5017.82,5027.48,8380,26.181428571428633,33.11845800061485,5032.3134,4953.7825,-1,0,-0.0,7662.79999999999
5027.48,5033.96,5022.29,5031.69,6563,25.989285714285806,35.03184713069531,5032.803,4954.30515,-1,0,0.0,7662.79999999999
5031.71,5035.38,5011.42,5019.27,7922,25.21428571428578,37.869582823476776,5032.6864000000005,4954.7055,-1,0,-0.0,7662.79999999999
5019.19,5040.64,5013.0,5039.43,13903,26.30500000000003,44.36990026823098,5033.1534,4955.1801000000005,-1,0,0.0,7662.79999999999
5039.37,5045.59,5030.83,5031.89,11817,20.977142857142944,52.99213166287525,5033.4367999999995,4955.5841,-1,0,-0.0,7662.79999999999
5031.88,5039.19,5019.05,5024.6,13565,20.370000000000086,47.345840600183216,5033.6864000000005,4955.975799999999,-1,0,-0.0,7662.79999999999
